question_id,card_key,link_type,display_mode,auto_show_as_primary,needs_human_review,precision,score,current_law_status,current_law_can_auto_score,current_law_answer,matched_terms,matched_terms_in_statement,assunto,reason,warning
1508765,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,216,not_applicable_or_not_outdated,,,alcool; etilometro; sinais de alteracao,alcool,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1508767,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,238,not_applicable_or_not_outdated,,,alcool; etilometro; recusa; sinais de alteracao,alcool; etilometro,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1508770,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,238,not_applicable_or_not_outdated,,,alcool; etilometro; recusa; sinais de alteracao,alcool; etilometro,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1508771,ctb_alcool_recusa,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,209,not_applicable_or_not_outdated,,,alcool; substancia psicoativa,alcool; substancia psicoativa,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1508775,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,192,not_applicable_or_not_outdated,,,alcool,alcool,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1508776,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,192,not_applicable_or_not_outdated,,,alcool,alcool,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1508778,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,192,not_applicable_or_not_outdated,,,alcool,alcool,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1531241,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,214,not_applicable_or_not_outdated,,,alcool; etilometro,alcool; etilometro,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1576558,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,192,not_applicable_or_not_outdated,,,alcool,alcool,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1577617,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,228,not_applicable_or_not_outdated,,,alcool; etilometro; bafometro; teste de alcoolemia,alcool,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1829458,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,226,not_applicable_or_not_outdated,,,alcool; etilometro; sinais de alteracao,etilometro; sinais de alteracao,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1969143,contran_432_alcoolemia,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,258,not_applicable_or_not_outdated,,,alcool; etilometro; recusa; sinais de alteracao,alcool; etilometro; recusa; sinais de alteracao,Resolução CONTRAN nº 432/2013 - Consumo de Álcool ou de Outra Substância Psicoativa,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
254766,contran_508_carga_indivisivel,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,172,not_applicable_or_not_outdated,,,veiculo de carga,,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
624731,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
626008,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
816628,contran_508_carga_indivisivel,specific_high_precision,suggested_card_needs_review,False,True,comment_or_subject_evidence_only,208,not_applicable_or_not_outdated,,,veiculo de carga; carga indivisivel; aet; autorizacao especial de transito,,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão. Termos fortes não apareceram no enunciado/alternativas; não exibir automaticamente no modo Estudar agora.,
1415330,contran_945_amarracao_carga,specific_high_precision,rule_that_solves_or_clarifies_question,True,False,strict,194,not_applicable_or_not_outdated,,,carga; transporte de carga,carga; transporte de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510575,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510576,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510577,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510579,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510580,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510581,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510582,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510583,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
1510584,contran_508_carga_indivisivel,specific_high_precision,rule_that_solves_or_clarifies_question,False,True,ambiguous_top_candidate,182,not_applicable_or_not_outdated,,,veiculo de carga,veiculo de carga,Resolução CONTRAN nº 508/2014 - Requisitos de Segurança para a Circulação de Veículo de Carga,Vínculo por assunto + termos do enunciado/alternativas/comentário. Exibir como card principal somente se importador aceitar score e revisão.,
